"","business_id","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","date","ch_in"
"20224","67X6JB3kvZ2B_p8pucgNXA",33.67681,-111.966607,"true",2,"True","Asian",1,4,617,10,62,614,1,3,2017-01-06,0
"20225","N4BbeIbQNgtUEEMutu9U3w",36.1944345,-115.2430557,"true",2,"True","American",5,3,3230,8,186,1185,0,3,2014-03-04,0
"20226","33Tr0eRki1Yamzleu4GMdw",36.0780831,-115.2421295,"true",2,"True","Others",290,2,718,4,79,573,0,2,2015-08-21,1
"20227","UNI1agsPX2k3eJSJVB91nw",36.1265925847,-115.2063059807,"true",2,"True","American",35,19,1193,9,122,584,5,9,2014-02-18,1
"20228","XdY36-Qh_DxnCaFpTPfYMg",43.6721532,-79.2903522,"true",2,"True","Others",NA,4,296,8,54,1047,2,2,2016-04-05,0
"20229","3GuqcEYaF1d1WXcwOX5xPw",40.4321137573,-79.8932691965,"true",2,"True","American",6,9,423,5,30,656,1,6,2017-04-27,1
"20230","F2pfjAZ_3dMTGCKv6c5wOw",41.4840151,-81.7098131,"true",2,"True","Mexican",15,4,376,6,56,244,1,1,2013-06-06,0
"20231","RwMLuOkImBIqqYj4SSKSPg",36.1315942123,-115.1647668375,"true",1,"True","Mexican",90,37,2607,9,309,1185,15,18,2017-11-06,1
"20232","UUtWoDyREiy9MPdtTRFUYQ",33.6667301603,-112.1243880755,"true",2,"True","Asian",2,4,5,NA,4,42,0,1,2014-07-27,1
"20233","npWIa3dIPEV1MTaZNq6AUA",35.0620547,-80.815746,"true",2,"True","American",23,4,331,8,106,1400,1,1,2016-03-11,1
"20234","rMCKv9puuu2NkYISHnwyWg",33.6400213,-111.9781923,"true",1,"True","Mexican",7,2,941,8,113,842,0,1,2015-12-13,1
"20235","NQhPS0MUKJgBUB6PTLlmzA",36.1224049688,-115.1909583807,"true",1,"True","Others",11,8,3558,9,378,1614,3,3,2014-11-16,1
"20236","mjhwLcuoenVW8oFhcNmlHA",36.158642,-115.29101,"true",2,"True","American",7,9,1997,9,309,1185,1,7,2013-09-07,1
"20237","S37sKRRfkhFZRpxaYzWo_A",33.3355999912,-111.8739256735,"true",1,"True","Others",5,4,113,4,13,184,1,2,2012-06-30,1
"20238","ept9mIlqGIsemr6w0RczaA",33.459014,-112.077468,"true",2,"True","American",29,3,415,8,55,391,1,2,2011-10-07,1
"20239","28adZ4lsuUeVB2aWzohK9g",43.6588948,-79.350384,"true",2,"True","American",6,6,1451,10,715,6314,2,2,2013-01-14,0
"20240","Xs5MqC7-g0vc4nmWDtRZoQ",36.1956283,-115.2582446,"true",2,"True","Others",8,2,718,4,79,204,0,2,2016-04-06,1
"20241","jq9gzjKbVWgeMYzA0aFzxw",33.4590038,-112.0775848,"true",1,"True","Others",NA,3,2607,7,136,306,2,0,2013-09-15,1
"20242","j8pUAS0qdEcPsjkqEDNbhw",36.0295888,-115.062621,"true",2,"False","Asian",9,3,3198,9,378,1431,1,2,2014-10-26,1
"20243","CK-Gv3vqIlWOrKP4fhT8_g",40.432083,-79.893639,"true",2,"True","American",6,14,6506,9,1150,1692,4,7,2016-03-20,1
"20244","FfG8twx5K18y268Gp4dSKA",36.0579243227,-115.2433380223,"true",2,"True","American",4,5,425,9,43,593,3,1,2012-08-18,1
"20245","csy-xJWM68SXabizUIhucA",33.519577,-112.065351,"true",2,"False","American",28,4,331,NA,47,434,3,0,2014-08-06,1
"20246","-FtngCwHCD2tRlH8jpj_Ag",36.0594470666,-115.0468478634,"true",2,"True","American",20,2,402,4,47,250,1,1,2015-02-24,1
"20247","JzOp695tclcNCNMuBl7oxA",33.419568,-111.916097,"true",2,"True","American",37,20,556,9,94,1193,6,6,2012-08-18,1
"20248","0CB7YB1qRSWLQvMbHw3Fmw",36.1300289,-115.2777727,"true",1,"True","Others",NA,19,3975,3,730,907,2,3,2012-04-21,1
"20249","16Fplxu-OwVmTEFxQAUP4g",36.0953556397,-115.176614273,"true",3,"True","American",17,15,583,8,263,962,1,0,2012-06-22,1
"20250","H5Y6o9H4rtxbHJFgLqI6Fw",36.1987256,-115.2426469,"true",2,"True","American",3,6,154,3,20,255,1,1,2012-05-28,1
"20251","Q7m8G4579-XYKV3LMW8V7g",36.108898,-115.151261,"true",2,"True","Asian",15,2,645,6,61,284,1,0,2012-09-30,1
"20252","I_a74zmgR-X03LsKISWPcg",33.509761,-112.060884,"true",1,"True","American",NA,5,1462,10,113,1193,1,2,2014-03-15,1
"20253","fnaDx7UD4MiodQlgYHDwsQ",33.6124852,-112.012193,"true",2,"True","Others",4,3,434,NA,6,59,2,1,2014-03-22,1
"20254","WKOUTdVJS58E178JjhwidQ",43.7762933,-79.4142988,"true",2,"True","Others",41,2,562,10,715,6314,0,2,2014-08-05,1
"20255","p4qvXkb34X8hgidxEZ33Gw",43.0855448,-89.3607155,"true",2,"True","Others",4,2,2940,7,289,867,1,0,2012-09-19,1
"20256","A0X1baHPgw9IiBRivu0G9g",36.1575911274,-115.2856576831,"true",1,"True","Others",NA,33,2916,10,251,1664,3,8,2012-11-18,1
"20257","NIOwzgujIXKVBEVNTQBXpg",36.0764492,-115.2986212,"true",2,"True","Others",35,10,3198,9,378,1431,2,8,2017-07-08,1
"20258","EB0vzUuimM2nRXND5VJkIw",33.3202037859,-111.9446939218,"true",2,"True","Others",9,6,476,8,83,960,1,3,2014-01-21,1
"20259","dGuVYsA5DMCm_TjSbX6x7g",36.0124990687,-115.1195255995,"false",1,"True","Others",6,18,2916,9,309,1664,4,7,2014-12-03,1
"20260","YILyHegzhy1vlc_LNVfObw",36.020264,-115.088561,"true",2,"True","Others",150,1,539,4,61,126,0,1,2016-05-26,0
"20261","MrmwDgMlL2GtthlAZsJwNQ",43.5933827,-79.6486755,"true",2,"True","Others",20,2,511,6,141,306,1,1,2015-09-25,1
"20262","6t7mlTVjDA9fhuFAZmVzAQ",33.4297611008,-111.9086449548,"true",1,"True","Others",11,5,841,6,240,1472,2,2,2014-08-16,1
"20263","QdXg79fKbFLEPePPnL02Fw",36.0674448,-115.1745021,"true",3,"True","Others",NA,22,3975,9,730,1019,6,9,2012-11-07,1
"20264","RAh9WCQAuocM7hYM5_6tnw",35.1527248376,-80.827953314,"true",2,"True","Asian",48,17,2755,11,402,1523,4,6,2012-09-02,1
"20265","TH34Fsp9fkARGhKa6u3qrQ",33.5390898,-111.884781,"true",1,"True","Mexican",18,11,5817,9,499,1982,3,2,2013-02-08,1
"20266","3GEEy7RP6e4bT4LAiWFMFQ",36.1716181087,-115.1422670743,"true",2,"True","Others",60,24,3558,8,376,1614,9,12,2015-05-11,1
"20267","ybHlmdUHLPKfv85bRK4Wtw",36.0350856,-115.1357861,"true",1,"True","Others",24,39,1287,8,177,1232,10,10,2016-01-23,1
"20268","1a9YViZDThy3VqBnGOatmQ",33.6371359527,-111.9247676171,"true",2,"True","Others",20,8,3402,10,499,1276,1,5,2017-10-08,0
"20269","Nf1ZtgHwg0Mu5lOaJYgDGQ",33.4243474,-111.9398364,"true",1,"True","Others",NA,1,129,5,14,255,1,0,2011-04-29,1
"20270","oFHvr1cAktvU-bQgrl4aPw",33.4713,-112.064761,"true",2,"True","American",16,1,364,6,93,421,1,0,2015-10-06,0
"20271","kABF0hYfAEnl166mn1zR1A",36.0634970519,-115.2417327988,"true",1,"True","Others",39,13,1801,13,415,3061,5,6,2016-03-29,1
"20272","SAIrNOB4PtDA4gziNCucwg",36.1439242153,-115.1917272624,"true",3,"True","Others",47,2,3975,4,730,907,1,1,2011-02-09,1
"20273","qi6uzJEhA9puZM2io46-_A",36.0224124063,-115.0849014223,"true",2,"True","Asian",9,4,1295,4,79,204,2,2,2013-03-09,1
"20274","QKw32mA440qR7iNQ_vQnyQ",36.0811202017,-115.1472152688,"true",2,"True","Asian",NA,1,39,NA,3,97,0,0,2013-03-22,1
"20275","O-uIEuv7JLUHajkemx_sVw",43.649817,-79.377147,"true",2,"True","American",41,15,636,10,106,1251,3,5,2013-09-29,1
"20276","HnbkGxUs7oWKYDeB-Pk82Q",36.1234783899,-115.1685780084,"true",2,"True","Others",13,5,670,6,48,648,2,1,2012-04-19,1
"20277","9PIC380tmNYpIC3z5cvcNA",36.1265291,-115.2132639,"true",1,"True","Others",NA,9,1060,9,183,540,2,4,2016-03-23,1
"20278","pi4FLFEOn9AhNUxiLbBeHg",36.1255480744,-115.1944858752,"true",2,"True","Asian",NA,6,1466,4,108,501,1,5,2017-12-02,1
"20279","diY31IEunbV8MfDh81FS1A",36.143856508,-115.2960613108,"true",1,"True","Others",6,21,3975,9,730,1360,2,8,2017-12-25,0
"20280","wX1ORSDKPkA5ftE7F6UONw",36.1714234,-115.2452456,"true",1,"True","American",39,36,3198,9,378,1664,6,15,2014-02-22,1
"20281","r_BrIgzYcwo1NAuG9dLbpg",43.647866,-79.3886415,"true",2,"True","Others",120,5,562,10,715,6314,0,4,2016-04-16,1
"20282","Fxgvku1h-G2UnNMdFBhWbw",35.179028,-80.87633,"true",1,"True","American",1,2,540,7,78,639,1,1,2018-04-08,1
"20283","bZtukyhyV1oVmUU3yRBPbQ",35.2474048,-80.8043246,"true",1,"True","Others",14,2,3728,9,402,1523,1,1,2013-05-27,1
"20284","uanCi4OGc1mHLGl_AT4JhQ",36.1245859,-115.1716132,"true",2,"True","Others",NA,6,1221,9,102,840,4,1,2012-07-07,1
"20285","vx4YAA02Qz6khRD1fZ1MFA",36.116901,-115.193512,"true",2,"True","Others",136,4,867,2,67,391,1,2,2012-02-11,1
"20286","Jt28TYWanzKrJYYr0Tf1MQ",36.1110724694,-115.1724518676,"true",2,"True","Mexican",18,5,1193,7,122,1022,1,1,2014-04-04,1
"20287","_sh6mIBWZis66mAjkjN8Qg",36.1909406,-115.3072017,"true",2,"True","American",2,53,1997,6,309,858,0,4,2014-11-16,1
"20288","Jd2NUZeVeyWi1tTNKXMt1Q",33.3136533,-111.8596998,"true",2,"True","Mexican",3,3,492,9,124,1799,1,1,2013-12-02,1
"20289","fCJrZIzz85_8Uhf072QVnA",33.5643780085,-111.9244696232,"true",2,"True","American",10,5,853,8,74,1226,2,2,2014-11-23,0
"20290","z6-reuC5BYf_Rth9gMBfgQ",33.5090310721,-112.0712948588,"true",2,"True","American",21,5,826,10,38,220,0,3,2011-07-08,1
"20291","aheCcRjiUDFUyByHdmKHpQ",36.1490366437,-115.3335092442,"true",1,"True","Others",18,5,1143,4,140,573,0,3,2015-07-18,1
"20292","RztX0zV7ObHZD08SDUhI0Q",33.6413465,-112.0472623,"true",2,"True","Others",6,1,166,NA,21,1022,0,0,2011-12-31,1
"20293","c78Pat78fVUBFPXYeVvbaQ",43.64619,-79.419686,"true",2,"True","Asian",7,1,32,NA,1,31,1,0,2013-03-02,1
"20294","2-su3xdxOvyF0_2GZN4FLw",43.0745169946,-89.3899215013,"true",2,"True","Others",5,1,183,9,40,604,0,1,2016-07-24,1
"20295","YJ8ljUhLsz6CtT_2ORNFmg",36.117417,-115.175757,"true",3,"True","American",103,5,955,7,165,1185,1,1,2013-03-06,1
"20296","Hqs4YNST_ZHbshwyi4bnsQ",36.240227,-115.120791,"true",2,"True","American",18,3,188,3,49,612,1,1,2013-03-07,1
"20297","av_-ePHJwSSqMtTQbNoL7g",40.428375,-79.96611,"true",2,"True","Asian",6,5,3164,8,539,1180,0,5,2017-02-24,1
"20298","pH0BLkL4cbxKzu471VZnuA",36.1245818974,-115.1675528772,"true",3,"True","Asian",100,6,1221,13,364,1988,1,3,2012-04-19,1
"20299","QDvUdj36I_oAzXoFzCQnNA",33.611642,-111.864719,"true",2,"True","Others",3,13,234,6,6,192,1,1,2013-12-08,1
"20300","IsoLzudHC50oJLiEWpwV-w",33.5112367,-111.9956119,"true",2,"True","American",25,23,556,10,94,1193,8,8,2018-01-21,0
"20301","_DPJ_PHJnXsuhYhsgBA0Xw",33.4772064084,-112.0735331216,"true",3,"True","Others",16,14,2100,8,125,1360,6,4,2017-11-12,0
"20302","oaqbLDW3wNqkynlnp4mvlw",36.0920061477,-115.1760053558,"true",3,"True","Others",14,3,3975,8,730,962,1,1,2012-11-23,1
"20303","Uftnd7njdHNFxhz_6rpUrA",35.227593,-80.8410996,"true",2,"True","American",28,3,323,4,20,253,2,0,2016-07-13,0
"20304","_n3w5BK4-k7iXCWifCjUZg",33.5008947,-111.9203705,"true",2,"False","American",7,3,949,4,47,437,1,0,2011-10-22,1
"20305","MxHow1YklEAsmtlq2BRNmQ",33.6275895,-112.0113666,"true",1,"True","American",1,3,459,9,59,659,1,0,2012-12-26,1
"20306","3b94MZ9agaZL8SMBagTwpA",35.994110938,-115.0998504264,"true",1,"False","Others",4,31,3558,9,378,2665,8,13,2013-08-03,1
"20307","qQCsLGMncJp1xWUGnOKCQA",33.5834783394,-112.0134559392,"true",2,"True","Others",20,8,329,6,48,433,3,1,2012-11-21,1
"20308","qmymSqVwHYRqdwfcBatzpQ",36.1594376869,-115.3166287189,"true",3,"True","American",38,9,3975,7,730,1185,4,5,2015-09-17,1
"20309","M30I1NPl5JuHthxo1IXPGg",36.1259555,-115.2189011,"true",1,"True","Others",8,10,571,8,48,648,3,4,2013-05-07,1
"20310","E4JyAzB5_2quptwtemyhYA",33.6108041847,-112.0128359656,"true",2,"True","Others",30,15,364,6,93,786,6,5,2018-07-21,1
"20311","UUEipaG_KEtLc9YqgZxY7Q",33.4256642041,-111.9397383432,"true",1,"False","Others",NA,1,113,4,13,184,0,1,2012-07-01,0
"20312","z3bUwDC1wUPGeIB8Rt90wA",36.0048888,-115.0832955,"true",2,"False","Others",9,8,1672,8,146,926,1,6,2013-09-28,1
"20313","ynYEgNimJOyb8dvyr9x0sA",33.6393732,-112.179954,"true",2,"False","Others",14,1,938,8,60,385,0,1,2011-07-23,1
"20314","wHVWfC_a6koeiJXAu78e1g",33.3057389863,-111.9675305486,"true",2,"True","American",21,31,834,9,162,1193,8,10,2017-09-28,1
"20315","gQMAcDm8kv8ev7x2BshMwg",33.510181,-112.096168,"true",1,"True","Others",12,23,6187,12,894,1932,3,8,2015-02-02,1
"20316","16Fplxu-OwVmTEFxQAUP4g",36.0953556397,-115.176614273,"true",3,"True","American",17,21,583,8,263,962,1,0,2012-06-29,1
"20317","mygLP5-SCnQwIev6LU9gWg",33.4517454,-111.9167108,"true",1,"True","American",2,1,1345,11,199,755,1,0,2012-07-05,1
"20318","dRDLwXHFLsMgpVMxNIRIiQ",36.0364948,-114.9873517,"true",1,"True","American",2,1,23,NA,1,37,0,0,2016-03-09,1
"20319","2weQS-RnoOBhb1KsHKyoSQ",36.1268872232,-115.1655900478,"true",3,"True","Others",280,19,2916,9,219,1664,7,9,2015-10-04,1
"20320","w8RWhhuKxMiFCpvFvIQ3zg",36.1191259407,-115.1772566948,"true",2,"False","American",NA,45,2916,9,219,1664,4,14,2013-06-26,1
"20321","zKRAIVLNmtLsiqjYT2XAQw",33.6581811182,-111.9317862698,"true",1,"False","American",7,2,380,6,100,1226,2,0,2015-03-09,1
"20322","mmbXj7CmjGbH-wR3j6cD0w",36.1152681022,-115.2983019652,"true",2,"True","American",35,8,1193,9,122,437,1,3,2011-11-20,1
"20323","Os1n1_idfw9vv9kwULGJnQ",36.1440350372,-115.1933891745,"true",2,"True","Asian",12,11,3975,7,730,907,5,4,2013-05-11,1
"20324","sE05glLpll9KPv3dcO79GQ",36.1709271,-115.1431516,"true",2,"True","Others",7,5,506,3,20,162,1,3,2015-07-03,1
"20325","dzKDFiWLkspVBJKGfT0M2g",36.143582706,-115.2515591111,"true",2,"True","Others",14,17,629,4,24,304,3,2,2017-07-17,1
"20326","_xAJZOKBMPOe47p1MphB2w",43.8019756,-79.295159,"true",3,"True","Others",79,18,511,7,141,933,4,7,2018-03-15,0
"20327","Xspg78dOvuedvuPEUwZBjw",36.1691083,-115.1395836,"true",1,"False","American",2,19,3975,9,730,1234,6,5,2014-12-22,0
"20328","PJerxJc0SN9h6hXlqSQc5w",33.499762,-111.919836,"true",2,"True","American",9,1,98,3,52,345,0,1,2014-07-18,1
"20329","p-8AMN9Q0qwym-3Pdle20Q",33.583909,-111.922234,"true",2,"True","American",29,14,3402,12,499,1276,2,8,2013-10-07,1
"20330","cXgXRqB40CGHEMKQgxLDTg",33.666693,-112.124353,"false",1,"True","Others",3,2,578,6,26,210,1,1,2013-09-19,1
"20331","SeNOJ2zYHziptxLuiRINLg",36.11337,-115.175143,"true",3,"True","Others",118,10,1060,9,263,962,2,6,2017-10-25,0
"20332","Wc9UpJhOcdSj7olZkz7SJA",33.4953994751,-112.0052490234,"true",1,"True","Mexican",6,14,535,9,58,579,4,5,2016-09-15,1
"20333","3BCsAgo_1i4xMuTyLKMLRQ",36.0758761,-115.1817259,"true",2,"True","American",67,33,3198,13,378,1988,10,14,2015-05-11,1
"20334","WpI5MZC3XzlTpcUOKXzCbA",36.0050697,-115.0960425,"true",2,"True","Mexican",15,5,1685,6,121,333,1,3,2013-12-14,1
"20335","zcScEL0WEdFkROcnz5379g",36.1171281659,-115.2085109224,"true",2,"True","Others",25,9,1193,7,122,434,3,2,2012-01-13,1
"20336","r5PLDU-4mSbde5XekTXSCA",33.4740594,-111.9271441,"true",2,"True","Others",11,8,3402,12,499,1276,3,2,2012-10-28,1
"20337","rTS8LsUmNIiXsXydE49tPA",36.117162,-115.172409,"true",2,"True","American",34,7,730,6,136,516,4,1,2016-11-23,1
"20338","9vkVY5puIHRfKMgJB4LBnw",33.6771738623,-111.9765786664,"true",2,"True","American",20,15,3402,9,499,1638,3,9,2018-06-01,1
"20339","ZkGDCVKSdf8m76cnnalL-A",36.1128421245,-115.1705693105,"true",2,"True","Others",73,13,1779,9,411,2340,4,4,2013-04-07,1
"20340","ku9ak9cQnIGBCXBtRd61tQ",33.5612361,-112.0737398,"true",2,"True","American",21,1,37,2,3,40,1,0,2013-06-16,1
"20341","JLbgvGM4FXh9zNP4O5ZWjQ",40.4431445863,-80.0011037908,"true",3,"True","American",46,3,3164,8,539,1180,0,2,2012-01-07,1
"20342","TkEMlu88OZn9TKZyeY9CJg",33.5013952581,-111.9319242239,"true",4,"True","American",24,6,6187,12,894,1932,1,4,2016-06-12,1
"20343","m1Y47fK3vWCJXV3TdCn_Xw",33.6749041549,-111.9800812813,"true",2,"True","American",28,7,941,9,113,842,1,3,2013-06-08,1
"20344","IhNASEZ3XnBHmuuVnWdIwA",36.0542269,-115.2424074,"false",1,"True","Others",NA,39,3198,9,378,1664,8,16,2017-06-25,1
"20345","82YGtjc5KKikNiqBZ33qzw",36.0698311,-115.2249867,"true",2,"True","Others",75,22,3975,9,730,1664,7,7,2013-10-04,1
"20346","k1c_bC3DK6mKg797vH1T8w",33.4947958166,-112.0016059773,"true",2,"True","American",25,5,941,10,113,842,2,3,2012-07-26,1
"20347","S-FDDYNks1fXSoddvW9WvQ",36.2711369489,-115.2070683497,"false",1,"True","Others",2,1,4,NA,0,4,0,1,2015-08-06,1
"20348","gHoP4eJimaMltfUlp6EP4Q",36.144469052,-115.2366719569,"true",2,"True","Others",14,6,949,9,55,687,3,2,2012-05-01,0
"20349","T2tEMLpTeSMxLKpxwFdS3g",35.2471884,-80.8058116,"true",2,"True","American",5,6,968,8,282,7750,4,1,2011-12-21,1
"20350","aKcqbWSFjoz8BoBEs4UemQ",41.129483,-81.489311,"true",2,"True","American",NA,2,500,7,54,400,0,1,2011-10-19,1
"20351","ygaOvp0PLBYaYeN9cZAlGg",36.1265668,-115.2132314,"true",2,"True","Others",43,2,3558,8,376,1614,0,1,2015-12-04,1
"20352","5Day_lf10DyvKk9tmKqjRA",35.2477994,-80.8040482,"true",2,"True","Others",NA,4,3728,9,344,1400,3,0,2017-03-21,1
"20353","kRgAf6j2y1eR0wOFdzFAuw",36.1201403,-115.1543617,"true",2,"True","Others",49,2,246,9,121,805,1,1,2013-07-04,1
"20354","mnwRtuVQEsIUomBchu0gwg",33.4950076,-111.9758635,"true",2,"True","American",22,42,1057,10,70,1116,12,17,2017-06-17,1
"20355","Yl05MqCs9xRzrJFkGWLpgA",33.565198,-111.925561,"true",2,"True","American",66,6,3934,11,648,934,1,4,2017-07-28,1
"20356","faPVqws-x-5k2CQKDNtHxw",36.1223280185,-115.1701118428,"true",2,"True","American",421,8,3746,9,545,1180,1,6,2017-06-05,1
"20357","A5Rkh7UymKm0_Rxm9K2PJw",36.068655,-115.177945,"true",2,"True","Asian",43,28,5817,9,293,1982,6,5,2011-12-27,1
"20358","UMqfeCItzQ2glr4d9apGlA",36.0719274658,-115.1070339563,"true",1,"True","Others",39,20,961,9,146,1019,6,6,2013-02-05,1
"20359","c-l4nDPZcEwapEiV-Xf08w",35.0532146127,-80.7704005293,"true",2,"True","Others",5,2,375,8,70,1073,0,2,2014-11-23,1
"20360","IsoLzudHC50oJLiEWpwV-w",33.5112367,-111.9956119,"true",2,"True","American",25,11,556,10,94,1193,6,4,2014-01-29,1
"20361","cYwJA2A6I12KNkm2rtXd5g",36.110724,-115.172169,"true",2,"False","American",256,3,672,3,81,535,1,1,2013-03-23,1
"20362","rioQ_p2pILNbJ4Xp5jW6-Q",36.1677166,-115.1383532,"true",2,"True","Others",NA,5,1170,8,177,1232,3,2,2014-01-17,1
"20363","LelAlfuj5oVRF9CQdWLsNQ",33.5088410019,-111.9843046877,"true",2,"True","American",54,2,131,7,26,265,1,1,2014-02-18,1
"20364","UPIYuRaZvknINOd1w8kqRQ",36.1270336,-115.2098191,"true",1,"True","Others",50,18,3975,9,730,1664,4,8,2011-11-08,1
"20365","sNVGdeOPeitJ3OWUQBINzQ",36.1136354358,-115.2614379354,"true",2,"True","American",21,8,1193,9,122,1019,1,4,2012-04-06,1
"20366","5QNXZcclknB2PkfeN7FJWQ",36.1585286084,-115.2502906108,"true",2,"True","Others",NA,1,185,NA,1,22,0,1,2011-06-19,1
"20367","qVO3l9Q0-KVQE7W9JL9ePw",36.127061,-115.241457,"true",2,"True","Others",NA,44,3198,9,378,1431,6,10,2013-04-07,1
"20368","y6QP5IrOJ7_FsB51jN2_Jg",36.020173,-115.0891,"true",2,"True","Others",23,9,1075,8,149,1034,2,6,2016-08-28,1
"20369","MM8n7SPaIuMlDGbUM5SZhA",33.508571,-112.027642,"true",2,"True","American",NA,10,826,10,59,659,4,5,2012-11-04,1
"20370","j5nPiTwWEFr-VsePew7Sjg",36.1258775,-115.197855,"true",2,"True","Others",116,8,709,9,112,772,3,4,2011-02-10,1
"20371","UUGoM4q4i8rK2CBRS0xDAw",36.1119459216,-115.1768767834,"true",2,"False","Others",96,4,3198,9,378,1431,3,0,2013-10-20,1
"20372","4GXII-GU7S0ZyU6ElkhscQ",36.09977,-115.167493,"true",2,"True","American",19,18,3975,10,730,1035,4,7,2017-11-29,0
"20373","8MWiywu09bhLWIpzVaD4gw",43.6569999,-79.4067699,"true",2,"True","Others",4,3,1451,7,418,993,0,1,2013-01-13,1
"20374","eAc9Vd6loOgRQolMXQt6FA",36.091895,-115.175256,"true",3,"True","Others",NA,45,2916,12,596,2963,11,17,2016-11-12,1
"20375","iBihgoxc6Ot7m2D4D3z0QA",33.4330350802,-111.9055581093,"true",2,"True","American",24,8,488,10,50,580,5,1,2016-05-08,1
"20376","qGC_GE-1fnjVvfzpu_Lbkw",43.859605,-79.314263,"true",2,"True","Asian",25,3,137,3,17,357,1,1,2016-10-16,1
"20377","bSY97kgQpJ5BrpgW40V1qg",36.137041,-115.164611,"false",3,"True","Others",19,2,356,NA,27,593,2,0,2011-07-25,1
"20378","UESdOMLsXn_7WcwOZt7I3A",33.4977731,-112.0741383,"true",2,"True","Others",5,7,933,10,156,616,2,4,2012-07-28,1
"20379","uKKNw68mZZaa1jcyszEbyA",33.349711361,-111.929925579,"true",1,"True","Others",22,25,3934,11,648,934,4,6,2016-07-28,1
"20380","seYvTmOZGJ2IAMdfQa8pkg",33.4885590269,-112.0653334273,"true",1,"True","Others",6,5,542,6,47,327,2,1,2011-11-13,1
"20381","L16ly2UGc9j4qO3Id8Gx3A",36.1269461,-115.2410542,"false",2,"True","Others",24,3,564,7,166,617,1,1,2018-08-22,0
"20382","M-bM5y8qdE-Z3mfZept1EA",36.0556282,-115.1201353,"false",1,"True","Others",2,5,961,9,90,1019,3,0,2014-08-11,1
"20383","sH3UsolKjik01u0HlQ9_0Q",35.2185176,-80.7948114,"true",1,"True","Mexican",14,17,3728,11,402,2410,6,5,2017-05-24,1
"20384","a0v7Si0DK4cIko7AQY4YXg",36.0621940089,-115.2418562125,"true",2,"True","American",17,8,1058,6,98,510,0,6,2013-11-23,0
"20385","R3TC2oq8fQK9c9BNMZ-ynA",36.127797,-115.168692,"true",2,"True","Others",24,13,1535,7,251,1184,2,7,2014-11-26,1
"20386","W8apgXmOxESpoL_EeogC5w",36.1005917,-115.1172961,"true",1,"True","Asian",29,28,3198,9,378,1431,9,7,2017-12-05,1
"20387","NQhPS0MUKJgBUB6PTLlmzA",36.1224049688,-115.1909583807,"true",1,"True","Others",11,14,3558,10,378,1614,6,6,2017-04-07,1
"20388","0NmTwqYEQiKErDv4a55obg",36.1102405779,-115.1742884517,"true",3,"True","Others",51,3,569,6,47,325,0,3,2012-01-03,0
"20389","gHngt6zpP683GKe1i23LUg",40.433077,-80.003773,"true",3,"True","American",31,7,6506,9,1150,1180,3,4,2016-08-21,1
"20390","A6lKCuTrDSJ_eFKyumZCJQ",36.0417267,-115.1839224,"true",2,"True","Asian",6,3,1316,5,180,613,0,3,2016-07-24,0
"20391","eAc9Vd6loOgRQolMXQt6FA",36.091895,-115.175256,"true",3,"True","Others",NA,6,2916,9,596,2963,1,3,2011-05-15,1
"20392","6Vyp-9i1jzwK_bvisuPJpQ",36.1094020483,-115.1706800589,"true",2,"True","Others",32,12,1247,9,283,2421,6,5,2014-08-16,1
"20393","eEfDS8JjpUOoslhJDIbltA",33.3788438,-111.8772131,"true",1,"True","Others",5,2,179,3,17,200,0,1,2013-03-14,1
"20394","4jPerp3OfFiWgBPQi8SOUw",33.419484,-111.917037,"true",1,"True","Others",NA,1,109,2,11,184,0,1,2016-03-12,1
"20395","VatWIJnfdVahCRQWDMqEyQ",45.531008,-73.6077779,"true",2,"True","Others",7,1,3276,8,594,1281,0,1,2014-10-25,1
"20396","B7G_2Hx8Rx8l6oQ6K3n5Uw",33.5389251117,-112.0643465177,"true",2,"True","Others",14,2,30,NA,1,41,0,2,2012-07-01,1
"20397","N8uKQ5Vdb1LAh-qXT_25Rg",33.5105022014,-112.0722487486,"true",2,"True","Others",57,6,534,7,113,310,3,3,2016-08-12,1
"20398","H_yoEB8N8CeABPuLMFWEzQ",33.3057479529,-111.7896652222,"true",2,"True","Others",12,8,1303,5,94,582,1,2,2014-06-12,1
"20399","ndQTAJzhhkrl1i5ToEGSZw",33.4216173426,-111.9466751753,"true",2,"True","Others",2,4,683,7,49,683,1,2,2012-11-18,1
"20400","7MeMGh0SUlF-GuTyruwtcw",33.7134545,-112.1138931,"true",2,"True","Others",12,11,411,8,39,1226,4,4,2012-05-19,1
"20401","XwJ6fZRVbxQYRsryy4-qDw",36.1259785,-115.2075817,"true",2,"True","American",21,1,402,4,47,153,0,1,2018-01-22,1
"20402","Yp9w4nhUowBU_IS_StFXbQ",36.1258833751,-115.1651455151,"true",3,"True","American",32,2,552,2,25,510,1,1,2014-12-30,1
"20403","-bMZCfTK7fxFaURynKpBMA",33.4575148,-112.0472939,"true",2,"True","American",9,7,941,8,113,842,3,4,2017-06-19,0
"20404","8Zqh2jwtncA3N4fWEMTvZQ",33.5763074,-112.065576,"true",2,"True","Others",10,27,938,12,156,786,4,9,2017-12-10,1
