business_id;RestaurantsPriceRange2;BusinessAcceptsCreditCards;lot;street;validated;BusinessParking:garage;valet;BikeParking;GoodForKids;RestaurantsTakeOut;OutdoorSeating;WiFi;RestaurantsGoodForGroups;Alcohol;RestaurantsDelivery;HasTV;RestaurantsReservations;casual;classy;intimate;trendy;upscale;hipster;NoiseLevel;RestaurantsAttire;Caters;divey;breakfast;brunch;dinner;GoodForMeal:dessert;latenight;lunch;touristy;Ambience:romantic;RestaurantsTableService;WheelchairAccessible;ByAppointmentOnly;romantic;Ambience:touristy;BusinessAcceptsBitcoin;Music:dj;GoodForDancing;DogsAllowed;jukebox;live;video;background_music;karaoke;HappyHour;BestNights:monday;friday;saturday;sunday;thursday;tuesday;wednesday;no_music
rULBh_0OpAq1uOM5UuRRJA;1;NA;False;True;False;False;False;True;True;True;True;True;True;None;False;False;False;False;False;False;False;False;False;None;casual;NA;False;False;True;False;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GeGyqtD2uvJlC5Gf1bSQHw;1;True;False;False;False;False;False;True;True;True;False;False;True;none;False;False;False;True;False;False;False;False;False;quiet;casual;True;False;False;False;True;True;False;True;NA;NA;False;False;NA;False;False;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Yv4P4qUwd7F-qQ4Y4eD1JQ;2;NA;False;True;False;False;False;True;False;True;False;False;True;full_bar;False;False;True;True;False;False;False;False;True;loud;casual;False;NA;False;False;True;False;True;False;NA;NA;True;True;NA;False;False;NA;False;False;NA;False;False;False;True;False;True;False;True;True;True;False;False;False;NA
-ZBfr1BHvArFp1d6XH8jOQ;1;True;True;False;False;False;False;True;True;True;False;False;True;unone;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
nwHd2MbIGz0SNG8GpFjekw;1;True;True;False;False;False;False;True;True;True;True;True;True;full_bar;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
qe1cIDQ0ofi7c0PFp7gPvw;2;True;True;False;False;False;False;True;False;True;False;True;True;ufull_bar;False;True;False;NA;NA;NA;NA;NA;NA;average;casual;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
E-wETrdq1uImd6lX6x8Qxw;2;NA;False;True;False;False;False;True;True;False;False;True;True;ufull_bar;False;False;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oj4PqiXtPTd4kZdI5aG1uw;2;NA;True;False;False;False;False;False;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;True;False;False;True;False;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-6tvduBzjLI1ISfs3F_qTg;2;True;True;True;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;True;False;True;average;casual;True;False;False;False;True;False;False;True;NA;NA;True;NA;NA;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
nkDSE-yhvLX4ij5fSzvb5Q;2;True;False;True;False;True;True;True;False;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
AiwkoTWc1egLYauiZ3SC2A;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-RIWE3MU3GCHM5KIW7PLww;2;True;True;False;False;False;False;False;True;True;False;False;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
__pTR2Zcmofr_1FpAaQZhA;2;NA;True;False;False;False;False;True;True;True;True;False;True;unone;False;False;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
wxzG81ZyWpBje_mU4aFLaw;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
qIr15oEK2ee7Ri0LgxUK0Q;2;NA;False;False;False;False;False;True;True;False;True;False;True;ufull_bar;False;False;True;False;False;False;False;False;False;average;casual;False;NA;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
aDHD7nASfqiQBB6YXy2aGA;1;False;False;True;False;False;False;True;True;True;True;False;False;unone;False;False;False;True;False;False;False;False;False;average;casual;True;False;True;False;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kqqv1ZD-Gq1A03E1K6tzxg;2;NA;True;False;False;False;False;True;True;True;False;True;True;unone;True;True;True;True;False;False;False;False;False;quiet;casual;True;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BwG_uRM5lR7CbjXh0Y5_-g;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ZK-R-CcMrjuQKl9G910OWQ;2;NA;True;False;False;False;False;True;True;True;False;False;True;ufull_bar;True;False;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
sdfmHavBrOZMMsiBv2sg7g;2;True;True;False;False;False;False;True;True;True;False;True;True;full_bar;False;False;True;True;False;False;False;False;False;average;casual;True;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fYCRrN3sIQnioWMzF8miIA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
aI7mCF8qmQu7ClBBC6hPnA;2;NA;True;False;False;False;False;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
L23qeWacyCZFjF9DL6o04w;1;True;True;False;False;False;False;True;True;True;True;True;True;beer_and_wine;True;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GFjt6yPQ6T_uLpYZF6NlEw;2;True;False;True;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
WpOMfnH8hvUOENVNn9xMsQ;3;True;False;True;False;False;False;NA;False;True;True;True;True;ufull_bar;False;True;True;False;True;False;False;False;False;average;casual;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9qr0ZrfhCEW2Qx9PpUtKEw;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1vEBp-YeAvqg1w19GzYg9w;2;True;True;False;False;False;False;True;True;True;False;False;True;full_bar;True;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
x8LeHR_dc8OJPpSuubr2Vw;2;True;True;False;False;False;False;True;False;True;True;True;True;ufull_bar;False;True;True;True;False;False;True;False;False;quiet;casual;False;False;False;False;True;True;False;True;NA;NA;True;True;NA;False;False;NA;False;False;NA;False;False;False;False;False;True;False;False;True;False;True;False;False;False
VHZBBzXTvhqnwO-dsQamQg;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
orUB2tOqvyAQSQPnIZDlCA;2;True;True;False;False;False;False;True;True;True;True;False;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
uTC7YbsMJJnTFQk7nUorOA;1;True;False;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
V2k5pgUvgm1rTWjlYI5HbQ;2;NA;True;False;False;False;False;True;True;True;False;False;True;unone;False;False;True;True;False;False;False;False;False;quiet;casual;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65eDIQ8bpMJFtgdyX7ulVA;1;True;True;False;False;False;False;True;True;True;True;True;True;none;True;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
J2WGpC43MJDKxPRAcWx-tA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1CP8aJa8ILlfM5deroar0Q;2;True;True;False;False;False;False;True;True;True;True;False;True;ubeer_and_wine;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
K74Px1ALCCBvcU6-XsmSpA;NA;True;False;False;False;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EZipqWNnzqH8l_cc8qO7eQ;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PnPaH65UVd0u2-HDi8SjbQ;3;NA;False;True;False;False;False;True;False;True;False;True;True;ufull_bar;False;False;True;False;False;False;False;False;False;average;casual;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
tYbK94fl50os3h_RjpY4gw;1;True;True;False;False;False;False;True;True;True;True;False;True;ubeer_and_wine;True;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
h2nEUriLUQ8oPX6ElFxSwg;1;True;True;False;False;False;False;True;NA;True;True;True;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EHXCJ7ZEUWqBhVfYgrKTsQ;NA;True;True;False;False;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
AYxhg8pCPpTayz6TYfNzFg;2;NA;True;False;False;False;False;False;True;True;False;False;True;ufull_bar;False;False;True;True;False;False;False;False;False;quiet;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6o50aaRNo7X559y-SAtnXQ;1;True;False;False;False;False;False;True;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
nxzqOt8sABsgf53c4CgMqg;4;True;False;False;False;True;True;NA;False;False;True;False;True;ufull_bar;False;True;True;False;True;False;False;False;False;average;dressy;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
vm32IZRNM_u9ZkQ8btHtFA;1;True;True;False;False;False;False;True;True;True;False;True;True;ubeer_and_wine;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
iBPSrhDr7IlfMywxCIp-wA;1;True;False;False;False;False;False;True;True;True;True;False;True;none;False;False;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;NA;NA;False;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4HoCAPiFH2BFznYxGR7sjQ;1;True;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
myw0csRck6XG4w5Z-EFyqg;1;True;True;False;False;False;False;True;True;True;False;False;True;unone;True;False;True;True;False;False;False;False;False;quiet;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
wZ0ePBeCvOaOpVP3agS_Zw;2;True;True;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TZpTyyGvQkKPnt59PVUGhg;2;True;False;True;False;False;False;True;False;False;False;True;False;ufull_bar;False;False;False;False;False;False;False;False;False;average;casual;False;False;False;False;True;False;True;False;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA
v015pusDxymYrTi_l48t2w;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I9VW1y9hmHKAtaO0edSyzA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
46JVW4pwLDRIye4gYJboSw;3;True;False;False;False;True;False;NA;False;False;True;False;True;ufull_bar;False;False;True;False;False;False;False;True;False;quiet;casual;False;False;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-FHjXYCSizyNgUv-EXn6Yg;1;NA;False;False;False;False;False;True;True;True;False;True;True;unone;False;False;False;False;False;False;False;False;False;average;casual;False;NA;False;False;False;False;False;False;NA;NA;False;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DJcvnN7BCiqOUAra35xYuA;2;True;False;True;False;False;False;True;False;True;True;True;True;full_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
A87Q_hYpntmRpKbHf39DCA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CVP-SrS92AIWKRdtUF9B-A;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;True;True;True;True;False;False;False;False;False;quiet;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
wcZzBdHZGjXp2cloQcLT7Q;1;True;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gJttMZnv0Gy9OlLhNzPbQQ;2;True;False;False;False;False;False;True;True;True;True;True;True;full_bar;False;False;False;False;False;False;True;False;True;average;casual;False;False;True;True;False;False;False;False;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
VZaHlSI-RbkMhuUUKl4xEQ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
qN5ay9kP56ASOGkWGfpQ-Q;3;NA;NA;NA;NA;NA;NA;NA;True;True;False;False;True;NA;True;NA;False;False;False;False;False;False;False;NA;casual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
LMam7VLCMJfa1EoUfAv61Q;2;True;True;False;False;False;False;False;True;True;False;False;False;unone;False;True;False;False;False;False;False;False;False;average;casual;True;True;False;False;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EQG4csNQlVxNL3t3rK8wRA;2;True;True;False;False;False;True;True;True;False;True;True;True;ufull_bar;False;True;True;False;False;False;False;False;False;average;casual;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
K9ZfCdW2KzvX-OAk33lvYw;NA;True;True;False;False;False;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
vx3nrYsVvissEar4XeGRDg;2;NA;False;True;False;False;False;True;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;True;NA;False;False;True;False;False;True;NA;NA;False;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
a_tpGkXwqqC_ZeIp59V7Sw;2;True;True;False;False;False;False;True;True;True;False;True;True;ubeer_and_wine;False;True;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;NA;NA;True;True;NA;False;False;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
XyDRYmmj33l6NDq5UBXnNw;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DKXUkIrFnMUMF535gf-dPA;1;True;True;False;False;False;False;False;True;True;False;True;True;unone;False;False;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;False;True;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8Yto2fQq9-gPm8wpLWrqCg;NA;True;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kbaXNZLUyVuWbeQxH-NNKw;2;True;True;False;False;False;False;False;True;True;True;True;True;ubeer_and_wine;True;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;True;False;True;False;False;True;True;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ytk8XVFegCSdSBXLDZutpw;2;True;True;False;False;False;False;True;True;True;False;False;True;ufull_bar;False;True;False;True;False;False;False;False;False;average;casual;False;False;False;True;True;False;False;True;False;False;True;True;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
82fdk8YOZ67hl_t66BydzA;2;NA;False;True;False;False;False;True;True;True;False;True;True;ufull_bar;False;False;True;False;True;False;False;False;False;average;casual;True;False;False;False;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fi-cvgNbAWUwyeJwM7fwgA;1;True;True;False;False;False;False;True;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;True;False;False;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
HGuHk935tyokX6kveEviJw;2;True;True;False;False;False;False;True;True;True;False;True;True;ubeer_and_wine;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;True;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
slaDHdZ6T09hPnpmp0SLIg;1;NA;False;False;False;False;False;False;NA;True;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CtUfM6FwQJ7LJaU7GjhZaw;1;True;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5Ktv5ZmJI0CN4L0KxDWJvw;2;True;True;False;False;False;False;True;False;True;True;False;True;full_bar;False;True;True;False;True;False;False;False;False;average;casual;False;False;False;False;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;False;False;False;False;False;True;False;True;True;False;True;False;False;False
